DivisionName,CreationDate,textbox2,textbox4,PricewithDiscount,sumWeight,Textbox14,textbox5,PricewithDiscount1,sumWeight1
УКР ДНЕПР,27.02.2021,,,,,230,"227 671,94","124 139,25","909,26"
УКР ДНЕПР,28.02.2021,,,,,134,"143 346,27","107 612,60","711,00"
УКР КИЕВ,01.02.2021,28,"8 235,00","8 235,00","68,49",3525,"4 017 060,79","3 086 523,40","7559,22"
УКР КИЕВ,02.02.2021,33,"6 750,00","6 294,90","96,48",3920,"4 290 014,12","3 159 794,75","7989,82"
УКР КИЕВ,03.02.2021,25,"3 710,00","3 710,00","71,32",3671,"3 902 609,45","2 879 357,23","7921,78"
УКР КИЕВ,04.02.2021,20,"3 846,00","3 846,00","42,89",4051,"4 083 924,05","2 876 229,86","10036,64"
УКР КИЕВ,05.02.2021,16,"4 201,00","3 726,10","43,02",4240,"4 197 433,60","3 188 895,92","7769,89"
УКР КИЕВ,06.02.2021,,,,,284,"199 947,80","110 782,76","699,25"
УКР КИЕВ,07.02.2021,,,,,205,"216 987,78","149 305,20","1078,95"
УКР КИЕВ,08.02.2021,34,"8 692,00","8 692,00","77,08",3419,"3 055 828,95","2 150 854,84","8595,76"
УКР КИЕВ,09.02.2021,19,"4 386,00","3 839,70","26,41",3764,"3 943 590,97","2 904 738,55","6915,60"
УКР КИЕВ,10.02.2021,21,"4 004,00","4 004,00","78,40",3556,"3 774 267,47","2 694 716,58","8195,63"
УКР КИЕВ,11.02.2021,26,"5 677,00","5 059,30","38,88",3430,"3 510 806,01","2 561 886,42","6278,32"
УКР КИЕВ,12.02.2021,12,"2 594,00","2 594,00","5,20",3170,"3 694 458,78","2 663 795,69","6910,90"
УКР КИЕВ,13.02.2021,,,,,300,"294 694,69","159 059,23","916,85"
УКР КИЕВ,14.02.2021,,,,,185,"232 693,26","121 821,43","1073,21"
УКР КИЕВ,15.02.2021,31,"4 975,00","4 975,00","70,34",3545,"3 990 950,05","2 822 111,89","9054,02"
УКР КИЕВ,16.02.2021,56,"8 066,00","8 066,00","158,05",3665,"3 712 329,56","2 761 120,47","7860,97"
УКР КИЕВ,17.02.2021,66,"6 276,00","6 276,00","55,10",3221,"3 437 164,11","2 582 923,12","7286,01"
УКР КИЕВ,18.02.2021,30,"5 232,00","5 232,00","59,35",3317,"3 601 028,28","2 621 546,50","8063,76"
УКР КИЕВ,19.02.2021,14,"2 557,00","2 557,00","46,60",3491,"4 193 909,34","3 182 098,82","12949,70"
УКР КИЕВ,20.02.2021,1,"1 821,00","1 274,70","1,00",2222,"2 443 982,10","1 767 092,08","6236,62"
УКР КИЕВ,21.02.2021,,,,,94,"102 979,70","64 078,57","862,67"
УКР КИЕВ,22.02.2021,25,"9 199,00","9 199,00","364,13",135,"189 388,89","134 220,90","711,78"
УКР КИЕВ,23.02.2021,21,"4 709,00","4 709,00","65,04",182,"289 544,98","146 444,78","657,71"
УКР КИЕВ,24.02.2021,73,"7 498,00","7 498,00","67,75",3791,"4 155 674,04","3 060 703,53","9504,86"
УКР КИЕВ,25.02.2021,51,"7 791,00","7 791,00","94,97",4005,"4 197 883,82","3 048 461,47","10063,78"
УКР КИЕВ,26.02.2021,8,"2 990,00","2 515,10","4,10",3923,"4 372 380,84","3 262 106,20","18305,83"
УКР КИЕВ,27.02.2021,1,"2 111,00","2 111,00","0,50",230,"227 671,94","124 139,25","909,26"
УКР КИЕВ,28.02.2021,,,,,134,"143 346,27","107 612,60","711,00"
УКР ОДЕССА,01.02.2021,,,,,3525,"4 017 060,79","3 086 523,40","7559,22"
УКР ОДЕССА,02.02.2021,,,,,3920,"4 290 014,12","3 159 794,75","7989,82"
УКР ОДЕССА,03.02.2021,,,,,3671,"3 902 609,45","2 879 357,23","7921,78"
УКР ОДЕССА,04.02.2021,2,"410,00","410,00","13,03",4051,"4 083 924,05","2 876 229,86","10036,64"
УКР ОДЕССА,05.02.2021,5,"421,00","421,00","2,70",4240,"4 197 433,60","3 188 895,92","7769,89"
УКР ОДЕССА,06.02.2021,,,,,284,"199 947,80","110 782,76","699,25"
УКР ОДЕССА,07.02.2021,,,,,205,"216 987,78","149 305,20","1078,95"
УКР ОДЕССА,08.02.2021,1,"525,00","525,00","0,10",3419,"3 055 828,95","2 150 854,84","8595,76"
УКР ОДЕССА,09.02.2021,,,,,3764,"3 943 590,97","2 904 738,55","6915,60"
УКР ОДЕССА,10.02.2021,,,,,3556,"3 774 267,47","2 694 716,58","8195,63"
УКР ОДЕССА,11.02.2021,,,,,3430,"3 510 806,01","2 561 886,42","6278,32"
УКР ОДЕССА,12.02.2021,,,,,3170,"3 694 458,78","2 663 795,69","6910,90"
УКР ОДЕССА,13.02.2021,,,,,300,"294 694,69","159 059,23","916,85"
УКР ОДЕССА,14.02.2021,,,,,185,"232 693,26","121 821,43","1073,21"
УКР ОДЕССА,15.02.2021,,,,,3545,"3 990 950,05","2 822 111,89","9054,02"
УКР ОДЕССА,16.02.2021,,,,,3665,"3 712 329,56","2 761 120,47","7860,97"
УКР ОДЕССА,17.02.2021,1,"177,00","177,00","4,94",3221,"3 437 164,11","2 582 923,12","7286,01"
УКР ОДЕССА,18.02.2021,,,,,3317,"3 601 028,28","2 621 546,50","8063,76"
УКР ОДЕССА,19.02.2021,1,"321,00","321,00","13,59",3491,"4 193 909,34","3 182 098,82","12949,70"
УКР ОДЕССА,20.02.2021,,,,,2222,"2 443 982,10","1 767 092,08","6236,62"
УКР ОДЕССА,21.02.2021,,,,,94,"102 979,70","64 078,57","862,67"
УКР ОДЕССА,22.02.2021,,,,,135,"189 388,89","134 220,90","711,78"
УКР ОДЕССА,23.02.2021,2,"210,00","210,00","0,20",182,"289 544,98","146 444,78","657,71"
УКР ОДЕССА,24.02.2021,,,,,3791,"4 155 674,04","3 060 703,53","9504,86"
УКР ОДЕССА,25.02.2021,,,,,4005,"4 197 883,82","3 048 461,47","10063,78"
УКР ОДЕССА,26.02.2021,1,"405,00","405,00","0,10",3923,"4 372 380,84","3 262 106,20","18305,83"
УКР ОДЕССА,27.02.2021,,,,,230,"227 671,94","124 139,25","909,26"
УКР ОДЕССА,28.02.2021,,,,,134,"143 346,27","107 612,60","711,00"
УКР ХАРЬКОВ,01.02.2021,6,"2 661,00","2 661,00","29,51",3525,"4 017 060,79","3 086 523,40","7559,22"
УКР ХАРЬКОВ,02.02.2021,12,"7 991,00","7 991,00","18,18",3920,"4 290 014,12","3 159 794,75","7989,82"
УКР ХАРЬКОВ,03.02.2021,1,"450,00","450,00","0,10",3671,"3 902 609,45","2 879 357,23","7921,78"
УКР ХАРЬКОВ,04.02.2021,1,"525,00","525,00","0,10",4051,"4 083 924,05","2 876 229,86","10036,64"
УКР ХАРЬКОВ,05.02.2021,,,,,4240,"4 197 433,60","3 188 895,92","7769,89"
УКР ХАРЬКОВ,06.02.2021,,,,,284,"199 947,80","110 782,76","699,25"
УКР ХАРЬКОВ,07.02.2021,,,,,205,"216 987,78","149 305,20","1078,95"
УКР ХАРЬКОВ,08.02.2021,3,"1 556,00","1 556,00","13,79",3419,"3 055 828,95","2 150 854,84","8595,76"
УКР ХАРЬКОВ,09.02.2021,,,,,3764,"3 943 590,97","2 904 738,55","6915,60"
УКР ХАРЬКОВ,10.02.2021,8,"6 247,00","6 247,00","33,43",3556,"3 774 267,47","2 694 716,58","8195,63"
УКР ХАРЬКОВ,11.02.2021,2,"935,00","935,00","0,60",3430,"3 510 806,01","2 561 886,42","6278,32"
УКР ХАРЬКОВ,12.02.2021,3,"373,00","373,00","6,94",3170,"3 694 458,78","2 663 795,69","6910,90"
УКР ХАРЬКОВ,13.02.2021,,,,,300,"294 694,69","159 059,23","916,85"
УКР ХАРЬКОВ,14.02.2021,,,,,185,"232 693,26","121 821,43","1073,21"
УКР ХАРЬКОВ,15.02.2021,6,"4 980,00","4 980,00","0,60",3545,"3 990 950,05","2 822 111,89","9054,02"
УКР ХАРЬКОВ,16.02.2021,1,"233,00","233,00","8,09",3665,"3 712 329,56","2 761 120,47","7860,97"
УКР ХАРЬКОВ,17.02.2021,2,"510,00","510,00","0,20",3221,"3 437 164,11","2 582 923,12","7286,01"
УКР ХАРЬКОВ,18.02.2021,,,,,3317,"3 601 028,28","2 621 546,50","8063,76"
УКР ХАРЬКОВ,19.02.2021,2,"642,00","642,00","27,18",3491,"4 193 909,34","3 182 098,82","12949,70"
УКР ХАРЬКОВ,20.02.2021,,,,,2222,"2 443 982,10","1 767 092,08","6236,62"
УКР ХАРЬКОВ,21.02.2021,,,,,94,"102 979,70","64 078,57","862,67"
УКР ХАРЬКОВ,22.02.2021,1,"600,00","600,00","0,20",135,"189 388,89","134 220,90","711,78"
УКР ХАРЬКОВ,23.02.2021,1,"405,00","405,00","0,10",182,"289 544,98","146 444,78","657,71"
УКР ХАРЬКОВ,24.02.2021,,,,,3791,"4 155 674,04","3 060 703,53","9504,86"
УКР ХАРЬКОВ,25.02.2021,,,,,4005,"4 197 883,82","3 048 461,47","10063,78"
УКР ХАРЬКОВ,26.02.2021,2,"510,00","510,00","0,20",3923,"4 372 380,84","3 262 106,20","18305,83"
УКР ХАРЬКОВ,27.02.2021,,,,,230,"227 671,94","124 139,25","909,26"
УКР ХАРЬКОВ,28.02.2021,,,,,134,"143 346,27","107 612,60","711,00"
УЛАН-УДЭ,01.02.2021,1,"1 099,00","549,50","0,25",3525,"4 017 060,79","3 086 523,40","7559,22"
УЛАН-УДЭ,02.02.2021,1,"1 114,80","1 114,80","0,50",3920,"4 290 014,12","3 159 794,75","7989,82"
УЛАН-УДЭ,03.02.2021,,,,,3671,"3 902 609,45","2 879 357,23","7921,78"
УЛАН-УДЭ,04.02.2021,1,"1 950,54","1 437,24","3,05",4051,"4 083 924,05","2 876 229,86","10036,64"
УЛАН-УДЭ,05.02.2021,1,"1 318,80","1 318,80","0,25",4240,"4 197 433,60","3 188 895,92","7769,89"
УЛАН-УДЭ,06.02.2021,,,,,284,"199 947,80","110 782,76","699,25"
УЛАН-УДЭ,07.02.2021,,,,,205,"216 987,78","149 305,20","1078,95"
УЛАН-УДЭ,08.02.2021,1,"1 529,00","917,40","0,50",3419,"3 055 828,95","2 150 854,84","8595,76"
УЛАН-УДЭ,09.02.2021,,,,,3764,"3 943 590,97","2 904 738,55","6915,60"
УЛАН-УДЭ,10.02.2021,1,"1 249,00","999,20","0,50",3556,"3 774 267,47","2 694 716,58","8195,63"
УЛАН-УДЭ,11.02.2021,1,"1 398,80","1 398,80","0,38",3430,"3 510 806,01","2 561 886,42","6278,32"
УЛАН-УДЭ,12.02.2021,,,,,3170,"3 694 458,78","2 663 795,69","6910,90"
УЛАН-УДЭ,13.02.2021,,,,,300,"294 694,69","159 059,23","916,85"
УЛАН-УДЭ,14.02.2021,,,,,185,"232 693,26","121 821,43","1073,21"
УЛАН-УДЭ,15.02.2021,,,,,3545,"3 990 950,05","2 822 111,89","9054,02"
УЛАН-УДЭ,16.02.2021,,,,,3665,"3 712 329,56","2 761 120,47","7860,97"
УЛАН-УДЭ,17.02.2021,,,,,3221,"3 437 164,11","2 582 923,12","7286,01"
УЛАН-УДЭ,18.02.2021,1,"1 279,00","779,40","0,25",3317,"3 601 028,28","2 621 546,50","8063,76"
УЛАН-УДЭ,19.02.2021,2,"2 343,18","1 304,77","0,75",3491,"4 193 909,34","3 182 098,82","12949,70"
УЛАН-УДЭ,20.02.2021,1,"1 529,00","917,40","0,50",2222,"2 443 982,10","1 767 092,08","6236,62"
УЛАН-УДЭ,21.02.2021,,,,,94,"102 979,70","64 078,57","862,67"
УЛАН-УДЭ,22.02.2021,,,,,135,"189 388,89","134 220,90","711,78"
УЛАН-УДЭ,23.02.2021,,,,,182,"289 544,98","146 444,78","657,71"
УЛАН-УДЭ,24.02.2021,3,"4 166,60","3 277,85","0,60",3791,"4 155 674,04","3 060 703,53","9504,86"
УЛАН-УДЭ,25.02.2021,,,,,4005,"4 197 883,82","3 048 461,47","10063,78"
УЛАН-УДЭ,26.02.2021,,,,,3923,"4 372 380,84","3 262 106,20","18305,83"
УЛАН-УДЭ,27.02.2021,,,,,230,"227 671,94","124 139,25","909,26"
УЛАН-УДЭ,28.02.2021,,,,,134,"143 346,27","107 612,60","711,00"
УЛЬЯНОВСК,01.02.2021,2,"2 273,72","1 901,32","2,26",3525,"4 017 060,79","3 086 523,40","7559,22"
УЛЬЯНОВСК,02.02.2021,4,"6 482,40","5 646,37","15,35",3920,"4 290 014,12","3 159 794,75","7989,82"
УЛЬЯНОВСК,03.02.2021,2,"5 292,00","2 960,70","12,58",3671,"3 902 609,45","2 879 357,23","7921,78"
УЛЬЯНОВСК,04.02.2021,7,"5 948,20","4 588,33","15,29",4051,"4 083 924,05","2 876 229,86","10036,64"
УЛЬЯНОВСК,05.02.2021,3,"3 595,00","2 673,25","11,50",4240,"4 197 433,60","3 188 895,92","7769,89"
УЛЬЯНОВСК,06.02.2021,,,,,284,"199 947,80","110 782,76","699,25"
УЛЬЯНОВСК,07.02.2021,,,,,205,"216 987,78","149 305,20","1078,95"
УЛЬЯНОВСК,08.02.2021,4,"2 845,20","1 665,57","0,75",3419,"3 055 828,95","2 150 854,84","8595,76"
УЛЬЯНОВСК,09.02.2021,,,,,3764,"3 943 590,97","2 904 738,55","6915,60"
УЛЬЯНОВСК,10.02.2021,5,"4 387,00","3 072,14","3,05",3556,"3 774 267,47","2 694 716,58","8195,63"
УЛЬЯНОВСК,11.02.2021,4,"3 744,20","1 679,17","0,55",3430,"3 510 806,01","2 561 886,42","6278,32"
УЛЬЯНОВСК,12.02.2021,2,"3 144,13","2 830,78","0,60",3170,"3 694 458,78","2 663 795,69","6910,90"
УЛЬЯНОВСК,13.02.2021,,,,,300,"294 694,69","159 059,23","916,85"
УЛЬЯНОВСК,14.02.2021,,,,,185,"232 693,26","121 821,43","1073,21"
УЛЬЯНОВСК,15.02.2021,4,"3 619,00","3 083,40","0,50",3545,"3 990 950,05","2 822 111,89","9054,02"
УЛЬЯНОВСК,16.02.2021,4,"4 667,48","2 773,85","32,60",3665,"3 712 329,56","2 761 120,47","7860,97"
УЛЬЯНОВСК,17.02.2021,4,"3 451,20","1 479,95","2,17",3221,"3 437 164,11","2 582 923,12","7286,01"
УЛЬЯНОВСК,18.02.2021,5,"3 474,80","3 474,80","1,30",3317,"3 601 028,28","2 621 546,50","8063,76"
УЛЬЯНОВСК,19.02.2021,3,"2 619,94","2 545,62","0,30",3491,"4 193 909,34","3 182 098,82","12949,70"
УЛЬЯНОВСК,20.02.2021,,,,,2222,"2 443 982,10","1 767 092,08","6236,62"
УЛЬЯНОВСК,21.02.2021,,,,,94,"102 979,70","64 078,57","862,67"
УЛЬЯНОВСК,22.02.2021,,,,,135,"189 388,89","134 220,90","711,78"
УЛЬЯНОВСК,23.02.2021,,,,,182,"289 544,98","146 444,78","657,71"
УЛЬЯНОВСК,24.02.2021,4,"5 112,00","4 260,63","26,81",3791,"4 155 674,04","3 060 703,53","9504,86"
УЛЬЯНОВСК,25.02.2021,2,"2 257,88","1 859,28","0,40",4005,"4 197 883,82","3 048 461,47","10063,78"
УЛЬЯНОВСК,26.02.2021,5,"3 902,00","3 471,00","1,44",3923,"4 372 380,84","3 262 106,20","18305,83"
УЛЬЯНОВСК,27.02.2021,,,,,230,"227 671,94","124 139,25","909,26"
УЛЬЯНОВСК,28.02.2021,,,,,134,"143 346,27","107 612,60","711,00"
УСИНСК,01.02.2021,,,,,3525,"4 017 060,79","3 086 523,40","7559,22"
УСИНСК,02.02.2021,,,,,3920,"4 290 014,12","3 159 794,75","7989,82"
УСИНСК,03.02.2021,1,"3 678,00","2 758,50","1,63",3671,"3 902 609,45","2 879 357,23","7921,78"
УСИНСК,04.02.2021,1,"2 634,54","1 941,24","1,00",4051,"4 083 924,05","2 876 229,86","10036,64"
УСИНСК,05.02.2021,,,,,4240,"4 197 433,60","3 188 895,92","7769,89"
УСИНСК,06.02.2021,,,,,284,"199 947,80","110 782,76","699,25"
УСИНСК,07.02.2021,,,,,205,"216 987,78","149 305,20","1078,95"
УСИНСК,08.02.2021,,,,,3419,"3 055 828,95","2 150 854,84","8595,76"
УСИНСК,09.02.2021,,,,,3764,"3 943 590,97","2 904 738,55","6915,60"
УСИНСК,10.02.2021,,,,,3556,"3 774 267,47","2 694 716,58","8195,63"
УСИНСК,11.02.2021,,,,,3430,"3 510 806,01","2 561 886,42","6278,32"
УСИНСК,12.02.2021,,,,,3170,"3 694 458,78","2 663 795,69","6910,90"
УСИНСК,13.02.2021,,,,,300,"294 694,69","159 059,23","916,85"
УСИНСК,14.02.2021,,,,,185,"232 693,26","121 821,43","1073,21"
УСИНСК,15.02.2021,1,"2 919,00","1 751,40","0,50",3545,"3 990 950,05","2 822 111,89","9054,02"
УСИНСК,16.02.2021,,,,,3665,"3 712 329,56","2 761 120,47","7860,97"
УСИНСК,17.02.2021,1,"2 506,80","2 506,80","0,11",3221,"3 437 164,11","2 582 923,12","7286,01"
УСИНСК,18.02.2021,,,,,3317,"3 601 028,28","2 621 546,50","8063,76"
УСИНСК,19.02.2021,1,"0,00","0,00","0,10",3491,"4 193 909,34","3 182 098,82","12949,70"
УСИНСК,20.02.2021,1,"3 646,86","2 687,16","3,00",2222,"2 443 982,10","1 767 092,08","6236,62"
УСИНСК,21.02.2021,,,,,94,"102 979,70","64 078,57","862,67"
УСИНСК,22.02.2021,,,,,135,"189 388,89","134 220,90","711,78"
УСИНСК,23.02.2021,,,,,182,"289 544,98","146 444,78","657,71"
УСИНСК,24.02.2021,1,"2 949,00","1 781,40","0,25",3791,"4 155 674,04","3 060 703,53","9504,86"
УСИНСК,25.02.2021,,,,,4005,"4 197 883,82","3 048 461,47","10063,78"
УСИНСК,26.02.2021,,,,,3923,"4 372 380,84","3 262 106,20","18305,83"
УСИНСК,27.02.2021,,,,,230,"227 671,94","124 139,25","909,26"
УСИНСК,28.02.2021,,,,,134,"143 346,27","107 612,60","711,00"
УФА,01.02.2021,20,"25 243,19","21 644,07","25,87",3525,"4 017 060,79","3 086 523,40","7559,22"
УФА,02.02.2021,35,"39 350,25","28 613,30","47,92",3920,"4 290 014,12","3 159 794,75","7989,82"
УФА,03.02.2021,17,"24 320,36","20 796,69","55,60",3671,"3 902 609,45","2 879 357,23","7921,78"
УФА,04.02.2021,36,"43 014,56","29 428,62","71,32",4051,"4 083 924,05","2 876 229,86","10036,64"
УФА,05.02.2021,33,"41 286,24","28 555,31","45,29",4240,"4 197 433,60","3 188 895,92","7769,89"
УФА,06.02.2021,,,,,284,"199 947,80","110 782,76","699,25"
УФА,07.02.2021,1,"1 197,28","769,68","1,45",205,"216 987,78","149 305,20","1078,95"
УФА,08.02.2021,18,"25 214,50","22 283,17","41,52",3419,"3 055 828,95","2 150 854,84","8595,76"
УФА,09.02.2021,33,"39 024,48","28 827,34","44,32",3764,"3 943 590,97","2 904 738,55","6915,60"
УФА,10.02.2021,27,"33 816,83","27 368,30","37,28",3556,"3 774 267,47","2 694 716,58","8195,63"
УФА,11.02.2021,31,"42 047,23","35 332,67","42,15",3430,"3 510 806,01","2 561 886,42","6278,32"
УФА,12.02.2021,28,"45 990,11","35 518,56","63,32",3170,"3 694 458,78","2 663 795,69","6910,90"
УФА,13.02.2021,,,,,300,"294 694,69","159 059,23","916,85"
УФА,14.02.2021,,,,,185,"232 693,26","121 821,43","1073,21"
УФА,15.02.2021,19,"21 106,79","17 293,24","38,27",3545,"3 990 950,05","2 822 111,89","9054,02"
УФА,16.02.2021,17,"29 206,43","22 128,23","58,58",3665,"3 712 329,56","2 761 120,47","7860,97"
УФА,17.02.2021,22,"41 876,49","34 894,49","67,25",3221,"3 437 164,11","2 582 923,12","7286,01"
УФА,18.02.2021,18,"18 274,69","13 540,40","18,90",3317,"3 601 028,28","2 621 546,50","8063,76"
УФА,19.02.2021,24,"34 740,85","27 512,75","73,08",3491,"4 193 909,34","3 182 098,82","12949,70"
УФА,20.02.2021,11,"12 792,64","8 113,21","36,81",2222,"2 443 982,10","1 767 092,08","6236,62"
УФА,21.02.2021,,,,,94,"102 979,70","64 078,57","862,67"
УФА,22.02.2021,,,,,135,"189 388,89","134 220,90","711,78"
УФА,23.02.2021,,,,,182,"289 544,98","146 444,78","657,71"
УФА,24.02.2021,22,"34 447,05","28 820,76","79,93",3791,"4 155 674,04","3 060 703,53","9504,86"
УФА,25.02.2021,22,"21 789,85","15 628,34","16,20",4005,"4 197 883,82","3 048 461,47","10063,78"
УФА,26.02.2021,36,"52 869,02","42 849,32","55,58",3923,"4 372 380,84","3 262 106,20","18305,83"
УФА,27.02.2021,,,,,230,"227 671,94","124 139,25","909,26"
УФА,28.02.2021,1,"1 231,09","1 231,09","6,48",134,"143 346,27","107 612,60","711,00"
ХАБАРОВСК,01.02.2021,11,"9 881,60","8 796,96","26,84",3525,"4 017 060,79","3 086 523,40","7559,22"
ХАБАРОВСК,02.02.2021,7,"9 229,00","7 957,65","19,18",3920,"4 290 014,12","3 159 794,75","7989,82"
ХАБАРОВСК,03.02.2021,9,"9 336,22","8 711,72","1,11",3671,"3 902 609,45","2 879 357,23","7921,78"
ХАБАРОВСК,04.02.2021,17,"21 773,15","15 060,90","22,43",4051,"4 083 924,05","2 876 229,86","10036,64"
ХАБАРОВСК,05.02.2021,6,"11 545,60","10 525,10","15,81",4240,"4 197 433,60","3 188 895,92","7769,89"
ХАБАРОВСК,06.02.2021,4,"3 997,84","1 399,24","0,67",284,"199 947,80","110 782,76","699,25"
ХАБАРОВСК,07.02.2021,,,,,205,"216 987,78","149 305,20","1078,95"
ХАБАРОВСК,08.02.2021,3,"4 100,00","1 893,50","1,12",3419,"3 055 828,95","2 150 854,84","8595,76"
ХАБАРОВСК,09.02.2021,10,"11 843,48","9 384,88","2,41",3764,"3 943 590,97","2 904 738,55","6915,60"
ХАБАРОВСК,10.02.2021,13,"25 544,24","19 735,59","32,09",3556,"3 774 267,47","2 694 716,58","8195,63"
ХАБАРОВСК,11.02.2021,13,"19 052,76","14 256,29","10,25",3430,"3 510 806,01","2 561 886,42","6278,32"
ХАБАРОВСК,12.02.2021,5,"5 237,00","4 391,12","2,07",3170,"3 694 458,78","2 663 795,69","6910,90"
ХАБАРОВСК,13.02.2021,4,"3 997,84","1 399,24","0,59",300,"294 694,69","159 059,23","916,85"
ХАБАРОВСК,14.02.2021,,,,,185,"232 693,26","121 821,43","1073,21"
ХАБАРОВСК,15.02.2021,9,"10 784,60","10 151,10","10,94",3545,"3 990 950,05","2 822 111,89","9054,02"
ХАБАРОВСК,16.02.2021,11,"16 118,42","14 109,92","10,99",3665,"3 712 329,56","2 761 120,47","7860,97"
ХАБАРОВСК,17.02.2021,5,"10 178,86","9 361,16","82,77",3221,"3 437 164,11","2 582 923,12","7286,01"
ХАБАРОВСК,18.02.2021,4,"4 954,00","4 149,32","1,54",3317,"3 601 028,28","2 621 546,50","8063,76"
ХАБАРОВСК,19.02.2021,7,"5 556,48","5 204,88","2,72",3491,"4 193 909,34","3 182 098,82","12949,70"
ХАБАРОВСК,20.02.2021,7,"17 143,31","11 124,32","30,39",2222,"2 443 982,10","1 767 092,08","6236,62"
ХАБАРОВСК,21.02.2021,,,,,94,"102 979,70","64 078,57","862,67"
ХАБАРОВСК,22.02.2021,,,,,135,"189 388,89","134 220,90","711,78"
ХАБАРОВСК,23.02.2021,,,,,182,"289 544,98","146 444,78","657,71"
ХАБАРОВСК,24.02.2021,4,"5 035,20","4 182,80","6,44",3791,"4 155 674,04","3 060 703,53","9504,86"
ХАБАРОВСК,25.02.2021,14,"31 761,57","23 634,81","32,59",4005,"4 197 883,82","3 048 461,47","10063,78"
